anime,animeLabel,animePubDate,animeSeriesStartDate
http://www.wikidata.org/entity/Q1186025,Yu-Gi-Oh! Duel Monsters,2000-01-01T00:00:00Z,2000-04-18T00:00:00Z
http://www.wikidata.org/entity/Q1186554,And Yet The Town Moves,,
http://www.wikidata.org/entity/Q1186628,Moshidora,2009-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q1186775,30-sai no Hoken Taiiku,,
http://www.wikidata.org/entity/Q1187440,Seven of Seven,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1188003,Cardfight!! Vanguard,,
http://www.wikidata.org/entity/Q1188984,One Outs,,
http://www.wikidata.org/entity/Q1189409,Area no Kishi,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1191206,Maburaho,,
http://www.wikidata.org/entity/Q1191210,Girls Bravo,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1191210,Girls Bravo,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1191236,Infinite Ryvius,,2000-03-29T00:00:00Z
http://www.wikidata.org/entity/Q1191681,Школьные войны,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1191681,Школьные войны,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1191681,Школьные войны,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1191681,Школьные войны,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1191926,Myself ; Yourself,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1191938,Kyo no Gononi,,2008-12-28T00:00:00Z
http://www.wikidata.org/entity/Q1191955,Hanaukyo Maid Team,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1192431,Neo-Human Casshern,1973-01-01T00:00:00Z,1973-10-02T00:00:00Z
http://www.wikidata.org/entity/Q1192431,Neo-Human Casshern,2004-01-01T00:00:00Z,1973-10-02T00:00:00Z
http://www.wikidata.org/entity/Q1193039,Binbō Shimai Monogatari,,
http://www.wikidata.org/entity/Q1193072,Sekai-ichi Hatsukoi,2011-04-09T00:00:00Z,
http://www.wikidata.org/entity/Q1193595,Yes! PreCure 5,,2007-02-04T00:00:00Z
http://www.wikidata.org/entity/Q1194073,HeartCatch Precure!,,2010-02-07T00:00:00Z
http://www.wikidata.org/entity/Q1194085,Nurarihyon no Mago,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1194085,Nurarihyon no Mago,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1195326,Log Horizon,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1195326,Log Horizon,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1196333,Hana no Mahotsukai Mary Bell,,1992-02-03T00:00:00Z
http://www.wikidata.org/entity/Q1196550,Rec,,
http://www.wikidata.org/entity/Q1197198,Magical Princess Minky Momo,1982-01-01T00:00:00Z,1983-05-26T00:00:00Z
http://www.wikidata.org/entity/Q1197198,Magical Princess Minky Momo,1985-01-01T00:00:00Z,1983-05-26T00:00:00Z
http://www.wikidata.org/entity/Q1197198,Magical Princess Minky Momo,1987-01-01T00:00:00Z,1983-05-26T00:00:00Z
http://www.wikidata.org/entity/Q1197198,Magical Princess Minky Momo,1991-01-01T00:00:00Z,1983-05-26T00:00:00Z
http://www.wikidata.org/entity/Q1197198,Magical Princess Minky Momo,1993-01-01T00:00:00Z,1983-05-26T00:00:00Z
http://www.wikidata.org/entity/Q1197198,Magical Princess Minky Momo,1994-01-01T00:00:00Z,1983-05-26T00:00:00Z
http://www.wikidata.org/entity/Q1197213,Боец Баки,1994-01-01T00:00:00Z,2001-01-08T00:00:00Z
http://www.wikidata.org/entity/Q1197213,Боец Баки,2001-01-01T00:00:00Z,2001-01-08T00:00:00Z
http://www.wikidata.org/entity/Q1197291,Kindaichi Case Files,,
http://www.wikidata.org/entity/Q1197782,World Masterpiece Theater,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1199206,В начале: Библейские истории,1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1199206,В начале: Библейские истории,1997-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1200024,No. 6,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1200040,Nagasarete Airantou,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1200095,Toriko,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1200648,Genshiken,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1200648,Genshiken,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1200648,Genshiken,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1202553,Suite PreCure,,2011-02-06T00:00:00Z
http://www.wikidata.org/entity/Q1202622,Mononoke,,2007-07-12T00:00:00Z
http://www.wikidata.org/entity/Q1203945,009-1,1969-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1203945,009-1,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1204015,Ookami Kakushi,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1204125,Mokku of the Oak Tree,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1205191,Кирби,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1205226,Fresh Pretty Cure!,,2009-02-01T00:00:00Z
http://www.wikidata.org/entity/Q1207421,Mimu Iro Iro Yume no Tabi,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1207491,Toshokan Sensou,,2008-04-10T00:00:00Z
http://www.wikidata.org/entity/Q1209267,Kaiketsu Zorori,,
http://www.wikidata.org/entity/Q1211572,Tiger Mask,1969-01-01T00:00:00Z,1969-10-02T00:00:00Z
http://www.wikidata.org/entity/Q1211572,Tiger Mask,1970-01-01T00:00:00Z,1969-10-02T00:00:00Z
http://www.wikidata.org/entity/Q1211572,Tiger Mask,1981-01-01T00:00:00Z,1969-10-02T00:00:00Z
http://www.wikidata.org/entity/Q1218397,"Эстебан, сын солнца",,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1218767,Hikari no Densetsu,1986-01-01T00:00:00Z,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1238117,Dominion: Tank Police,1986-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1256722,Century Sonny,,2006-05-10T00:00:00Z
http://www.wikidata.org/entity/Q1257981,Birdy the Mighty,,
http://www.wikidata.org/entity/Q1260373,"Ganbare, Kikka-zu!",,1986-10-15T00:00:00Z
http://www.wikidata.org/entity/Q1273069,E's,,
http://www.wikidata.org/entity/Q1280574,The Adventures of Tweeny Witches,,2004-04-09T00:00:00Z
http://www.wikidata.org/entity/Q1284240,Ангелы Смерти,,2004-04-06T00:00:00Z
http://www.wikidata.org/entity/Q1300619,Space Cobra,,
http://www.wikidata.org/entity/Q1302552,El Cazador,,2007-03-02T00:00:00Z
http://www.wikidata.org/entity/Q1306488,Kaikan Phrase,,1999-04-20T00:00:00Z
http://www.wikidata.org/entity/Q1309696,Asatte no Hoko,,
http://www.wikidata.org/entity/Q1313797,Heroic Age,,2007-04-01T00:00:00Z
http://www.wikidata.org/entity/Q1314180,Уличный боец: Победа,,1995-11-27T00:00:00Z
http://www.wikidata.org/entity/Q1314481,Ninin Ga Shinobuden,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1314509,To Heart,1999-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1314517,Koi Koi Seven,,
http://www.wikidata.org/entity/Q6960696,Nakoruru ~Ano hito kara no okurimono~,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q6967759,Nasu: A Migratory Bird with Suitcase,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q7038896,Ninja Cadets,1996-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q7171253,Perverted Thomas,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q7239061,Prayers,,
http://www.wikidata.org/entity/Q7239801,Prefectural Earth Defense Force,,
http://www.wikidata.org/entity/Q7246141,Private Psycho Lesson,,
http://www.wikidata.org/entity/Q7248987,Project A-ko: Grey Side/Blue Side,,
http://www.wikidata.org/entity/Q7256265,Psychic Wars,,
http://www.wikidata.org/entity/Q7300408,Read or Die,,
http://www.wikidata.org/entity/Q7309869,Rei Rei,,
http://www.wikidata.org/entity/Q7389513,SD Gundam Side Story,,
http://www.wikidata.org/entity/Q7458445,Sex Warrior Pudding,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q7458902,Sexy Sailor Soldiers,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q7505626,Shutendoji,,
http://www.wikidata.org/entity/Q7611039,Stepmother's Sin,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q7631572,Submarine 707R,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q7765738,The Special Duty Combat Unit Shinesman,,
http://www.wikidata.org/entity/Q7810811,To,,
http://www.wikidata.org/entity/Q7829762,Tower of Etruria,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q7834160,Transformers: Scramble City,,
http://www.wikidata.org/entity/Q7900306,Urda: The Third Reich,,
http://www.wikidata.org/entity/Q7915702,Variable Geo,,
http://www.wikidata.org/entity/Q7940736,Voltage Fighter Gowcaizer,1995-10-20T00:00:00Z,
http://www.wikidata.org/entity/Q7947023,.hack//G.U. Trilogy,,
http://www.wikidata.org/entity/Q7967996,Wanna-Be's,,
http://www.wikidata.org/entity/Q8000568,Wild Cardz,,
http://www.wikidata.org/entity/Q8034441,Words Worth,1999-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q8037408,Wounded Man,1982-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q8047956,Yamataro Comes Back,,
http://www.wikidata.org/entity/Q8062695,Yōtōden,1987-05-27T00:00:00Z,
http://www.wikidata.org/entity/Q8062811,Z-Knights,,
http://www.wikidata.org/entity/Q8078188,Él,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q8141093,Elf-ban Kakyūsei,1996-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q8249100,Body Transfer,,
http://www.wikidata.org/entity/Q8486371,15美少女漂流記,,
http://www.wikidata.org/entity/Q9024509,Love Hina Again,,
http://www.wikidata.org/entity/Q10469246,Depravity,,
http://www.wikidata.org/entity/Q10565865,Unkai no Meikyū Zeguy,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q10846654,Can Can Bunny series,,
http://www.wikidata.org/entity/Q10855446,Hitsugi no Chaika,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q10868675,Kakyuusei 2,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q10882752,Apfelland Monogatari,,
http://www.wikidata.org/entity/Q11054409,В поисках утраченного будущего,2010-11-26T00:00:00Z,
http://www.wikidata.org/entity/Q11074351,Koihime,,
http://www.wikidata.org/entity/Q11083214,Shin Kaitei Gunkan,1997-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11184795,.hack//G.U. Returner,2007-01-18T00:00:00Z,
http://www.wikidata.org/entity/Q11195497,Darcrows,,
http://www.wikidata.org/entity/Q11198336,Endless Serenade,,
http://www.wikidata.org/entity/Q11201860,Greed,1985-01-21T00:00:00Z,
http://www.wikidata.org/entity/Q11229807,Landreaall,,
http://www.wikidata.org/entity/Q11230901,MAID iN HEAVEN 〜愛という名の欲望〜,,
http://www.wikidata.org/entity/Q11232729,Malice@Doll,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11245759,SeeIn AO,,
http://www.wikidata.org/entity/Q11251130,To Heart 2: Dungeon Travelers,2011-06-30T00:00:00Z,
http://www.wikidata.org/entity/Q11261812,Oppai no Ouja 48,,
http://www.wikidata.org/entity/Q11264300,Karakuri no Kimi,,
http://www.wikidata.org/entity/Q11264370,Judo-bu Monogatari,,
http://www.wikidata.org/entity/Q11272012,Wait For Me,,
http://www.wikidata.org/entity/Q11272663,てなもんやボイジャーズ,,
http://www.wikidata.org/entity/Q11275084,Netrun-mon,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11278690,Camelot,,
http://www.wikidata.org/entity/Q11279651,Oh! My Sex Goddess,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11281551,Lunn Flies into the Wind,,
http://www.wikidata.org/entity/Q11283428,Asgaldh: Waikyoku no Testament,,
http://www.wikidata.org/entity/Q11285773,Early Reins,,
http://www.wikidata.org/entity/Q11287565,Interlude,2003-03-13T00:00:00Z,
http://www.wikidata.org/entity/Q11287565,Interlude,2003-10-09T00:00:00Z,
http://www.wikidata.org/entity/Q11287565,Interlude,2004-05-28T00:00:00Z,
http://www.wikidata.org/entity/Q11287565,Interlude,2011-02-18T00:00:00Z,
http://www.wikidata.org/entity/Q11289812,Explorer Woman Ray,,
http://www.wikidata.org/entity/Q11291588,Wind of Ebenbourg,2002-07-26T00:00:00Z,
http://www.wikidata.org/entity/Q11295036,California Crisis: Tsuigeki no Juuka,1986-07-21T00:00:00Z,
http://www.wikidata.org/entity/Q11298176,Garaga,,
http://www.wikidata.org/entity/Q11301284,Kentauros no Densetsu,1981-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11301284,Kentauros no Densetsu,1987-12-21T00:00:00Z,
http://www.wikidata.org/entity/Q11304546,Sakura Wars: The Radiant Gorgeous Blooming Cherry Blossoms,1999-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11309876,Judge,,
http://www.wikidata.org/entity/Q11320845,Delpower X Bakuhatsu Miracle Genki!,,
http://www.wikidata.org/entity/Q11321408,Tomica Hyper Daisakusen,2007-07-18T00:00:00Z,
http://www.wikidata.org/entity/Q11321408,Tomica Hyper Daisakusen,2008-01-25T00:00:00Z,
http://www.wikidata.org/entity/Q11321409,Tomica Hyper Adventure,2008-11-19T00:00:00Z,
http://www.wikidata.org/entity/Q11321409,Tomica Hyper Adventure,2009-04-24T00:00:00Z,
http://www.wikidata.org/entity/Q11321416,Tomica kingdom story,2006-11-15T00:00:00Z,
http://www.wikidata.org/entity/Q11322574,Doki Doki Oyako Lesson ~Oshiete ♪ H na Obenkyou~,,
http://www.wikidata.org/entity/Q11335713,Princess Memory,,
http://www.wikidata.org/entity/Q11340760,Money Wars,,
http://www.wikidata.org/entity/Q11343380,Maids in Dream,,
http://www.wikidata.org/entity/Q11345787,ユメミと銀のバラ騎士団,,
http://www.wikidata.org/entity/Q11361274,First Loves,1995-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11375967,人工少女 〜変身セックスアンドロイド〜,,
http://www.wikidata.org/entity/Q11386354,Shura ga Yuku,,
http://www.wikidata.org/entity/Q11387059,Shakkin Shimai,,
http://www.wikidata.org/entity/Q11398032,De:vadasy,2000-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11431647,夢枕獏 とわいらいと劇場,,
http://www.wikidata.org/entity/Q11446575,女系家族 (ゲーム),,
http://www.wikidata.org/entity/Q11446779,Yōseiki Suikoden,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11447106,妹でいこう!,,
http://www.wikidata.org/entity/Q11447114,Imouto Paradise!,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11447227,Ane to Boin,,
http://www.wikidata.org/entity/Q50549256,Zoids Wild,,
http://www.wikidata.org/entity/Q50573492,Children of the Whales,,2017-10-08T00:00:00Z
http://www.wikidata.org/entity/Q50620988,Blood Blockade Battlefront,,
http://www.wikidata.org/entity/Q50621313,Noragami,2014-01-05T00:00:00Z,
http://www.wikidata.org/entity/Q50623359,Little Witch Academia,,
http://www.wikidata.org/entity/Q50694154,Demon King Daimao,,
http://www.wikidata.org/entity/Q50695770,Trinity Blood,,2005-04-28T00:00:00Z
http://www.wikidata.org/entity/Q50786279,RErideD: Koku Koe no Derrida,2018-10-03T00:00:00Z,
http://www.wikidata.org/entity/Q50826549,Sirius the Jaeger,,2018-07-12T00:00:00Z
http://www.wikidata.org/entity/Q50845417,Butlers: Chitose Momotose Monogatari,,
http://www.wikidata.org/entity/Q51028311,3D彼女,2018-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q51030310,Iroduku Sekai no Ashita kara,,2018-10-06T00:00:00Z
http://www.wikidata.org/entity/Q51289822,Shin Atashin'chi,2015-10-06T00:00:00Z,
http://www.wikidata.org/entity/Q51325855,Pokémon: Sun & Moon,,
http://www.wikidata.org/entity/Q51422183,Phantom in the Twilight,,
http://www.wikidata.org/entity/Q51720111,Megalobox,,
http://www.wikidata.org/entity/Q52095596,Prison School,,2015-07-11T00:00:00Z
http://www.wikidata.org/entity/Q53242303,Planet With,,
http://www.wikidata.org/entity/Q53877791,Land of the Lustrous,,2017-10-07T00:00:00Z
http://www.wikidata.org/entity/Q54432929,Tsukumogami Kashimasu,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q54957839,She and Her Cat: Everything Flows,2016-03-04T00:00:00Z,
http://www.wikidata.org/entity/Q54985788,Revisions (Аниме),,2019-01-10T00:00:00Z
http://www.wikidata.org/entity/Q55074803,Layton Mystery Detective Agency: Kat's Mystery-Solving Files,,
http://www.wikidata.org/entity/Q55074867,As Miss Beelzebub Likes,,
http://www.wikidata.org/entity/Q55074957,Sarazanmai,,
http://www.wikidata.org/entity/Q55080167,Carole & Tuesday,,2019-04-10T00:00:00Z
http://www.wikidata.org/entity/Q55080178,W'z,2019-01-05T00:00:00Z,
http://www.wikidata.org/entity/Q55130872,Phantasy Star Online 2 the Animation,,
http://www.wikidata.org/entity/Q55224180,Puzzle & Dragons,2018-01-01T00:00:00Z,2018-04-02T00:00:00Z
http://www.wikidata.org/entity/Q55229501,The Disastrous Life of Saiki K.,2016-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q55392012,Dakaretai Otoko 1-i ni Odosarete Imasu.,,
http://www.wikidata.org/entity/Q55525907,Fight League: Gear Gadget Generators,,
http://www.wikidata.org/entity/Q55526198,Wacky TV Nanana,,
http://www.wikidata.org/entity/Q55529976,Lord of Vermilion: The Crimson King,,
http://www.wikidata.org/entity/Q55614467,Ingress,,
http://www.wikidata.org/entity/Q55630285,The Asterisk War: The Academy City on the Water,,
http://www.wikidata.org/entity/Q55638261,Zombieland Saga,2018-01-01T00:00:00Z,2018-10-04T00:00:00Z
http://www.wikidata.org/entity/Q56034480,Endro!,,2019-01-12T00:00:00Z
http://www.wikidata.org/entity/Q56042880,My Roommate Is a Cat,2015-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q56276962,The Girl in Twilight,2018-01-01T00:00:00Z,2018-10-01T00:00:00Z
http://www.wikidata.org/entity/Q56279008,Bermuda Triangle: Colorful Pastorale,,2019-01-12T00:00:00Z
http://www.wikidata.org/entity/Q56279074,Stars Align,,2019-10-10T00:00:00Z
http://www.wikidata.org/entity/Q56322464,Captain Tsubasa,2018-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q56345718,La storia della Arcana Famiglia,,2012-07-01T00:00:00Z
http://www.wikidata.org/entity/Q56347481,Gaikotsu Shotenin Honda-san,2015-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q56349478,Rikei ga Koi ni Ochita no de Shōmei Shite Mita,,
http://www.wikidata.org/entity/Q56451122,Dororo,,2019-01-07T00:00:00Z
http://www.wikidata.org/entity/Q56459283,Shadow Star,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q56476929,Bokurano,,2007-04-09T00:00:00Z
http://www.wikidata.org/entity/Q56605036,Cardcaptor Sakura: Clear Card,,
http://www.wikidata.org/entity/Q56877043,Xuan Yuan Sword Luminary,2018-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q57183913,Valkyria Chronicles,2009-04-04T00:00:00Z,
http://www.wikidata.org/entity/Q57262487,Forest of Piano,,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57312224,Akame ga Kill!,,2014-07-07T00:00:00Z
http://www.wikidata.org/entity/Q57390937,Violet Evergarden,2018-01-01T00:00:00Z,2018-01-11T00:00:00Z
http://www.wikidata.org/entity/Q57606675,The Seven Deadly Sins,,2014-10-05T00:00:00Z
http://www.wikidata.org/entity/Q57676120,The Price of Smiles,,2019-01-04T00:00:00Z
http://www.wikidata.org/entity/Q58331010,Undefeated Bahamut Chronicle,,2016-01-11T00:00:00Z
http://www.wikidata.org/entity/Q58331088,Divine Gate,,2016-01-08T00:00:00Z
http://www.wikidata.org/entity/Q58332883,Ōgon Bat,,
http://www.wikidata.org/entity/Q58624229,Himote House,,
http://www.wikidata.org/entity/Q58681789,Kabukichou Sherlock,,
http://www.wikidata.org/entity/Q59124434,The Magnificent Kotobuki,,2019-01-13T00:00:00Z
http://www.wikidata.org/entity/Q59197714,Пираты «Чёрной лагуны»,2006-04-08T00:00:00Z,2006-04-08T00:00:00Z
http://www.wikidata.org/entity/Q59197831,Ginban Kaleidoscope,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q59262674,Gantz,,
http://www.wikidata.org/entity/Q59417909,Star Twinkle PreCure,,2019-02-03T00:00:00Z
http://www.wikidata.org/entity/Q59961539,Back Street Girls,,2018-07-04T00:00:00Z
http://www.wikidata.org/entity/Q60156006,Hi Score Girl,,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60168285,Isekai Quartet,,
http://www.wikidata.org/entity/Q60241128,Blend S,,
http://www.wikidata.org/entity/Q60438655,Hashiri Tsuzukete Yokattatte.,,
http://www.wikidata.org/entity/Q60438713,"Sono Toki, Kanojo wa.",,
http://www.wikidata.org/entity/Q60494979,Operation Han-Gyaku-Sei Million Arthur,,
http://www.wikidata.org/entity/Q60548509,Flying Babies,,2019-01-11T00:00:00Z
http://www.wikidata.org/entity/Q60666117,Virtual-san wa Miteiru,2019-01-09T00:00:00Z,2019-01-10T00:00:00Z
http://www.wikidata.org/entity/Q60672377,Boogiepop and Others,,
http://www.wikidata.org/entity/Q60677925,Dimension High School,,
http://www.wikidata.org/entity/Q60688938,Wasteful Days of High School Girls,,
http://www.wikidata.org/entity/Q60740094,Danganronpa: The Animation,,2013-07-04T00:00:00Z
http://www.wikidata.org/entity/Q60746537,Shikizakura,,
http://www.wikidata.org/entity/Q60752239,The Hero is Overpowered but Overly Cautious,,
http://www.wikidata.org/entity/Q60762073,Nobunaga Sensei no Osanazuma,,
http://www.wikidata.org/entity/Q60768356,Вольтрон,1984-01-01T00:00:00Z,1984-12-14T00:00:00Z
http://www.wikidata.org/entity/Q60986282,"Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.",,
http://www.wikidata.org/entity/Q60987686,Fate/stay night,,2006-01-07T00:00:00Z
http://www.wikidata.org/entity/Q60988565,Murenase! Seton Gakuen,,
